From	Cluster ID	Cluster Name	Size	Identity	Common taxon	Common taxon ID
P38117	UniRef90_P38117	Cluster: Electron transfer flavoprotein subunit beta	26	0.9	Eutheria	9347
P38159	UniRef90_P38159	Cluster: RNA-binding motif protein, X chromosome	132	0.9	Amniota	32524
P38398	UniRef90_P38398	Cluster: Breast cancer type 1 susceptibility protein	243	0.9	Hominidae	9604
P38435	UniRef90_P38435	Cluster: Vitamin K-dependent gamma-carboxylase	28	0.9	Eutheria	9347
P38606	UniRef90_P38606	Cluster: V-type proton ATPase catalytic subunit A	849	0.9	Gnathostomata	7776
P38646	UniRef90_P38646	Cluster: Stress-70 protein, mitochondrial	285	0.9	Amniota	32524
P38919	UniRef90_P38919	Cluster: Eukaryotic initiation factor 4A-III	525	0.9	Eukaryota	2759
P38936	UniRef90_P38936	Cluster: Cyclin-dependent kinase inhibitor 1	8	0.9	Boreoeutheria	1437010
P39019	UniRef90_P39019	Cluster: 40S ribosomal protein S19	152	0.9	Bilateria	33213
P39023	UniRef90_P39023	Cluster: 60S ribosomal protein L3	272	0.9	Bilateria	33213
P39059	UniRef90_P39059	Cluster: Collagen alpha-1(XV) chain	70	0.9	Simiiformes	314293
P39656	UniRef90_P39656	Cluster: Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	15	0.9	Euarchontoglires	314146
P39687	UniRef90_P39687	Cluster: Acidic leucine-rich nuclear phosphoprotein 32 family member A	28	0.9	Simiiformes	314293
P39880	UniRef90_P39880	Cluster: Homeobox protein cut-like 1	166	0.9	Eutheria	9347
P40121	UniRef90_P40121	Cluster: Macrophage-capping protein	44	0.9	Catarrhini	9526
P40123	UniRef90_P40123	Cluster: Adenylyl cyclase-associated protein 2	34	0.9	Euarchontoglires	314146
P40189	UniRef90_P40189	Cluster: Interleukin-6 receptor subunit beta	24	0.9	Euarchontoglires	314146
P40198	UniRef90_P40198	Cluster: Carcinoembryonic antigen-related cell adhesion molecule 3	8	0.9	Homininae	207598
P40200	UniRef90_P40200	Cluster: T-cell surface protein tactile	60	0.9	Catarrhini	9526
P40222	UniRef90_P40222	Cluster: Alpha-taxilin	80	0.9	Tetrapoda	32523
P40227	UniRef90_P40227	Cluster: T-complex protein 1 subunit zeta	11	0.9	Euarchontoglires	314146
P40259	UniRef90_P40259	Cluster: B-cell antigen receptor complex-associated protein beta chain	13	0.9	Hominidae	9604
P40305	UniRef90_P40305	Cluster: Interferon alpha-inducible protein 27, mitochondrial	31	0.9	Hominoidea	314295
P40337	UniRef90_P40337	Cluster: von Hippel-Lindau disease tumor suppressor	13	0.9	Simiiformes	314293
P40425	UniRef90_P40425	Cluster: Pre-B-cell leukemia transcription factor 2	30	0.9	Mammalia	40674
P40429	UniRef90_P40429	Cluster: 60S ribosomal protein L13a	256	0.9	cellular organisms	131567
P40616	UniRef90_P40616	Cluster: ADP-ribosylation factor-like protein 1	31	0.9	Boreoeutheria	1437010
P40617	UniRef90_P40617	Cluster: ADP-ribosylation factor-like protein 4A	29	0.9	Eutheria	9347
P40692	UniRef90_P40692	Cluster: DNA mismatch repair protein Mlh1	10	0.9	Homo sapiens	9606
P40763	UniRef90_P40763	Cluster: Signal transducer and activator of transcription 3	486	0.9	Tetrapoda	32523
P40818	UniRef90_P40818	Cluster: Ubiquitin carboxyl-terminal hydrolase 8	81	0.9	Simiiformes	314293
P40855	UniRef90_P40855	Cluster: Peroxisomal biogenesis factor 19	186	0.9	Eutheria	9347
P40925	UniRef90_P40925	Cluster: Malate dehydrogenase, cytoplasmic	264	0.9	Bilateria	33213
P40926	UniRef90_P40926	Cluster: Malate dehydrogenase, mitochondrial	56	0.9	Mammalia	40674
P40933	UniRef90_P40933	Cluster: Interleukin-15	29	0.9	Catarrhini	9526
P40937	UniRef90_P40937	Cluster: Replication factor C subunit 5	27	0.9	Boreoeutheria	1437010
P40938	UniRef90_P40938	Cluster: Replication factor C subunit 3	168	0.9	Tetrapoda	32523
P41002	UniRef90_P41002	Cluster: Cyclin-F	72	0.9	Simiiformes	314293
P41091	UniRef90_P41091	Cluster: Eukaryotic translation initiation factor 2 subunit 3	156	0.9	Euteleostomi	117571
P41134	UniRef90_P41134	Cluster: DNA-binding protein inhibitor ID-1	132	0.9	Eutheria	9347
P41159	UniRef90_P41159	Cluster: Leptin	38	0.9	Catarrhini	9526
P41182	UniRef90_P41182	Cluster: B-cell lymphoma 6 protein	107	0.9	Eutheria	9347
P41212	UniRef90_P41212	Cluster: Transcription factor ETV6	291	0.9	Theria	32525
P41218	UniRef90_P41218	Cluster: Myeloid cell nuclear differentiation antigen	15	0.9	Hominoidea	314295
P41220	UniRef90_P41220	Cluster: Regulator of G-protein signaling 2	34	0.9	Eutheria	9347
P41222	UniRef90_P41222	Cluster: Prostaglandin-H2 D-isomerase	39	0.9	Simiiformes	314293
P41227	UniRef90_P41227	Cluster: N-alpha-acetyltransferase 10	22	0.9	Boreoeutheria	1437010
P41229	UniRef90_P41229	Cluster: Lysine-specific demethylase 5C	510	0.9	Boreoeutheria	1437010
P41240	UniRef90_P41240	Cluster: Tyrosine-protein kinase CSK	183	0.9	Tetrapoda	32523
P41250	UniRef90_P41250	Cluster: Glycine--tRNA ligase	72	0.9	Boreoeutheria	1437010
P41252	UniRef90_P41252	Cluster: Isoleucine--tRNA ligase, cytoplasmic	72	0.9	Catarrhini	9526
P41279	UniRef90_P41279	Cluster: Mitogen-activated protein kinase kinase kinase 8	72	0.9	Eutheria	9347
P41567	UniRef90_P41567	Cluster: Eukaryotic translation initiation factor 1	174	0.9	Bilateria	33213
P41743	UniRef90_P41743	Cluster: Protein kinase C iota type	31	0.9	Boreoeutheria	1437010
P42025	UniRef90_P42025	Cluster: Beta-centractin	62	0.9	Tetrapoda	32523
P42081	UniRef90_P42081	Cluster: T-lymphocyte activation antigen CD86	32	0.9	Catarrhini	9526
P42166	UniRef90_P42166	Cluster: Lamina-associated polypeptide 2, isoform alpha	44	0.9	Simiiformes	314293
P42167	UniRef90_P42167	Cluster: Lamina-associated polypeptide 2, isoforms beta/gamma	11	0.9	Homininae	207598
P42226	UniRef90_P42226	Cluster: Signal transducer and activator of transcription 6	201	0.9	Eutheria	9347
P42285	UniRef90_P42285	Cluster: Exosome RNA helicase MTR4	455	0.9	Sarcopterygii	8287
P42330	UniRef90_P42330	Cluster: Aldo-keto reductase family 1 member C3	27	0.9	Simiiformes	314293
Q53R16	UniRef90_P42331	Cluster: Rho GTPase-activating protein 25	57	0.9	Boreoeutheria	1437010
P42336	UniRef90_P42336	Cluster: Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	220	0.9	Tetrapoda	32523
P42338	UniRef90_P42338	Cluster: Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform	159	0.9	Tetrapoda	32523
P42345	UniRef90_P42345	Cluster: Serine/threonine-protein kinase mTOR	691	0.9	Euteleostomi	117571
P42356	UniRef90_P42356	Cluster: Phosphatidylinositol 4-kinase alpha	475	0.9	Amniota	32524
P42566	UniRef90_P42566	Cluster: Epidermal growth factor receptor substrate 15	71	0.9	Primates	9443
P42568	UniRef90_P42568	Cluster: Protein AF-9	255	0.9	Eutheria	9347
P42574	UniRef90_P42574	Cluster: Caspase-3	82	0.9	Boreoeutheria	1437010
P42677	UniRef90_P42677	Cluster: 40S ribosomal protein S27	184	0.9	Gnathostomata	7776
P42694	UniRef90_P42694	Cluster: Probable helicase with zinc finger domain	42	0.9	Eutheria	9347
P42695	UniRef90_P42695	Cluster: Condensin-2 complex subunit D3	39	0.9	Simiiformes	314293
P42696	UniRef90_P42696	Cluster: RNA-binding protein 34	20	0.9	Simiiformes	314293
P42702	UniRef90_P42702	Cluster: Leukemia inhibitory factor receptor	72	0.9	Simiiformes	314293
P42704	UniRef90_P42704	Cluster: Leucine-rich PPR motif-containing protein, mitochondrial	2	0.9	Homo sapiens	9606
P42765	UniRef90_P42765	Cluster: 3-ketoacyl-CoA thiolase, mitochondrial	29	0.9	Simiiformes	314293
P42766	UniRef90_P42766	Cluster: 60S ribosomal protein L35	40	0.9	Boreoeutheria	1437010
P42768	UniRef90_P42768	Cluster: Actin nucleation-promoting factor WAS	40	0.9	Boreoeutheria	1437010
P42785	UniRef90_P42785	Cluster: Lysosomal Pro-X carboxypeptidase	93	0.9	Simiiformes	314293
P42858	UniRef90_P42858	Cluster: Huntingtin	115	0.9	Eutheria	9347
P42892	UniRef90_P42892	Cluster: Endothelin-converting enzyme 1	125	0.9	Eutheria	9347
P43116	UniRef90_P43116	Cluster: Prostaglandin E2 receptor EP2 subtype	32	0.9	Simiiformes	314293
P43121	UniRef90_P43121	Cluster: Cell surface glycoprotein MUC18	50	0.9	Simiiformes	314293
P43155	UniRef90_P43155	Cluster: Carnitine O-acetyltransferase	274	0.9	Eutheria	9347
P43234	UniRef90_P43234	Cluster: Cathepsin O	2	0.9	Homininae	207598
P43235	UniRef90_P43235	Cluster: Cathepsin K	35	0.9	Eutheria	9347
P43243	UniRef90_P43243	Cluster: Matrin-3	298	0.9	Eutheria	9347
E9PHA6	UniRef90_P43246	Cluster: DNA mismatch repair protein Msh2	187	0.9	Eutheria	9347
P43304	UniRef90_P43304	Cluster: Glycerol-3-phosphate dehydrogenase, mitochondrial	350	0.9	Tetrapoda	32523
P43307	UniRef90_P43307	Cluster: Translocon-associated protein subunit alpha	237	0.9	Eutheria	9347
P43308	UniRef90_P43308	Cluster: Translocon-associated protein subunit beta	43	0.9	Eutheria	9347
P43360	UniRef90_P43360	Cluster: Melanoma-associated antigen 6	19	0.9	Hominoidea	314295
P43364	UniRef90_P43364	Cluster: Melanoma-associated antigen 11	54	0.9	Catarrhini	9526
P43403	UniRef90_P43403	Cluster: Tyrosine-protein kinase ZAP-70	111	0.9	Eutheria	9347
P43487	UniRef90_P43487	Cluster: Ran-specific GTPase-activating protein	13	0.9	Catarrhini	9526
P43657	UniRef90_P43657	Cluster: Lysophosphatidic acid receptor 6	98	0.9	Eutheria	9347
P43686	UniRef90_P43686	Cluster: 26S proteasome regulatory subunit 6B	136	0.9	Euteleostomi	117571
P45880	UniRef90_P45880	Cluster: Voltage-dependent anion-selective channel protein 2	193	0.9	Tetrapoda	32523
P45973	UniRef90_P45973	Cluster: Chromobox protein homolog 5	53	0.9	Boreoeutheria	1437010
B5BUJ7	UniRef90_P45984	Cluster: Mitogen-activated protein kinase 9	53	0.9	Amniota	32524
P45985	UniRef90_P45985	Cluster: Dual specificity mitogen-activated protein kinase kinase 4	17	0.9	Eutheria	9347
P46013	UniRef90_P46013	Cluster: Proliferation marker protein Ki-67	24	0.9	Catarrhini	9526
P46060	UniRef90_P46060	Cluster: Ran GTPase-activating protein 1	27	0.9	Euarchontoglires	314146
P46063	UniRef90_P46063	Cluster: ATP-dependent DNA helicase Q1	116	0.9	Boreoeutheria	1437010
P46087	UniRef90_P46087	Cluster: Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	9	0.9	Simiiformes	314293
P46199	UniRef90_P46199	Cluster: Translation initiation factor IF-2, mitochondrial	80	0.9	Simiiformes	314293
P46379	UniRef90_P46379	Cluster: Large proline-rich protein BAG6	230	0.9	Eutheria	9347
P46459	UniRef90_P46459	Cluster: Vesicle-fusing ATPase	558	0.9	Sarcopterygii	8287
P46531	UniRef90_P46531	Cluster: Neurogenic locus notch homolog protein 1	50	0.9	Simiiformes	314293
P46721	UniRef90_P46721	Cluster: Solute carrier organic anion transporter family member 1A2	103	0.9	Simiiformes	314293
P46734	UniRef90_P46734	Cluster: Dual specificity mitogen-activated protein kinase kinase 3	32	0.9	Boreoeutheria	1437010
P46736	UniRef90_P46736	Cluster: Lys-63-specific deubiquitinase BRCC36	13	0.9	Euarchontoglires	314146
P46777	UniRef90_P46777	Cluster: 60S ribosomal protein L5	56	0.9	Eutheria	9347
P46778	UniRef90_P46778	Cluster: 60S ribosomal protein L21	136	0.9	Tetrapoda	32523
P46781	UniRef90_P46781	Cluster: 40S ribosomal protein S9	154	0.9	cellular organisms	131567
P46782	UniRef90_P46782	Cluster: 40S ribosomal protein S5	101	0.9	Opisthokonta	33154
P46783	UniRef90_P46783	Cluster: 40S ribosomal protein S10	97	0.9	Opisthokonta	33154
P46934	UniRef90_P46934	Cluster: E3 ubiquitin-protein ligase NEDD4	17	0.9	Simiiformes	314293
P46937	UniRef90_P46937	Cluster: Transcriptional coactivator YAP1	103	0.9	Boreoeutheria	1437010
P46939	UniRef90_P46939	Cluster: Utrophin	172	0.9	Bilateria	33213
Q9JKF1	UniRef90_P46940	Cluster: Ras GTPase-activating-like protein IQGAP1	234	0.9	Theria	32525
P46977	UniRef90_P46977	Cluster: Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	606	0.9	Gnathostomata	7776
P47224	UniRef90_P47224	Cluster: Guanine nucleotide exchange factor MSS4	25	0.9	Eutheria	9347
P47756	UniRef90_P47756	Cluster: F-actin-capping protein subunit beta	77	0.9	Tetrapoda	32523
P47813	UniRef90_P47813	Cluster: Eukaryotic translation initiation factor 1A, X-chromosomal	168	0.9	Opisthokonta	33154
P47869	UniRef90_P47869	Cluster: Gamma-aminobutyric acid receptor subunit alpha-2	354	0.9	Amniota	32524
P47897	UniRef90_P47897	Cluster: Glutamine--tRNA ligase	115	0.9	Eutheria	9347
P47914	UniRef90_P47914	Cluster: 60S ribosomal protein L29	47	0.9	cellular organisms	131567
P47928	UniRef90_P47928	Cluster: DNA-binding protein inhibitor ID-4	45	0.9	Eutheria	9347
P47974	UniRef90_P47974	Cluster: mRNA decay activator protein ZFP36L2	15	0.9	Euarchontoglires	314146
P48029	UniRef90_P48029	Cluster: Sodium- and chloride-dependent creatine transporter 1	37	0.9	Boreoeutheria	1437010
P48047	UniRef90_P48047	Cluster: ATP synthase subunit O, mitochondrial	31	0.9	Catarrhini	9526
P48060	UniRef90_P48060	Cluster: Glioma pathogenesis-related protein 1	31	0.9	Simiiformes	314293
P48169	UniRef90_P48169	Cluster: Gamma-aminobutyric acid receptor subunit alpha-4	66	0.9	Eutheria	9347
P48200	UniRef90_P48200	Cluster: Iron-responsive element-binding protein 2	169	0.9	Eutheria	9347
P48357	UniRef90_P48357	Cluster: Leptin receptor	20	0.9	Homininae	207598
P48382	UniRef90_P48382	Cluster: DNA-binding protein RFX5	94	0.9	Primates	9443
P48426	UniRef90_P48426	Cluster: Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha	146	0.9	Eutheria	9347
P48444	UniRef90_P48444	Cluster: Coatomer subunit delta	15	0.9	Boreoeutheria	1437010
P48454	UniRef90_P48454	Cluster: Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform	78	0.9	Euarchontoglires	314146
P48506	UniRef90_P48506	Cluster: Glutamate--cysteine ligase catalytic subunit	137	0.9	Mammalia	40674
P48509	UniRef90_P48509	Cluster: CD151 antigen	173	0.9	Tetrapoda	32523
P48551	UniRef90_P48551	Cluster: Interferon alpha/beta receptor 2	11	0.9	Catarrhini	9526
P48552	UniRef90_P48552	Cluster: Nuclear receptor-interacting protein 1	32	0.9	Catarrhini	9526
P48553	UniRef90_P48553	Cluster: Trafficking protein particle complex subunit 10	42	0.9	Euarchontoglires	314146
P48556	UniRef90_P48556	Cluster: 26S proteasome non-ATPase regulatory subunit 8	108	0.9	Eutheria	9347
P48634	UniRef90_P48634	Cluster: Protein PRRC2A	69	0.9	Boreoeutheria	1437010
P48643	UniRef90_P48643	Cluster: T-complex protein 1 subunit epsilon	105	0.9	Bilateria	33213
P48651	UniRef90_P48651	Cluster: Phosphatidylserine synthase 1	217	0.9	Tetrapoda	32523
P48729	UniRef90_P48729	Cluster: Casein kinase I isoform alpha	160	0.9	Euteleostomi	117571
P48730	UniRef90_P48730	Cluster: Casein kinase I isoform delta	164	0.9	Tetrapoda	32523
P48736	UniRef90_P48736	Cluster: Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform	398	0.9	Tetrapoda	32523
P48741	UniRef90_P48741	Cluster: Putative heat shock 70 kDa protein 7	1	0.9	Homo sapiens	9606
P48960	UniRef90_P48960	Cluster: Adhesion G protein-coupled receptor E5	41	0.9	Catarrhini	9526
P48995	UniRef90_P48995	Cluster: Short transient receptor potential channel 1	273	0.9	Tetrapoda	32523
P49005	UniRef90_P49005	Cluster: DNA polymerase delta subunit 2	3	0.9	Homo sapiens	9606
P49006	UniRef90_P49006	Cluster: MARCKS-related protein	20	0.9	Boreoeutheria	1437010
P49023	UniRef90_P49023	Cluster: Paxillin	92	0.9	Eutheria	9347
P49069	UniRef90_P49069	Cluster: Guided entry of tail-anchored proteins factor CAMLG	137	0.9	Eutheria	9347
P49137	UniRef90_P49137	Cluster: MAP kinase-activated protein kinase 2	4	0.9	Simiiformes	314293
P49189	UniRef90_P49189	Cluster: 4-trimethylaminobutyraldehyde dehydrogenase	30	0.9	Boreoeutheria	1437010
P49207	UniRef90_P49207	Cluster: 60S ribosomal protein L34	117	0.9	Tetrapoda	32523
P49257	UniRef90_P49257	Cluster: Protein ERGIC-53	41	0.9	Eutheria	9347
P49321	UniRef90_P49321	Cluster: Nuclear autoantigenic sperm protein	42	0.9	Simiiformes	314293
P49327	UniRef90_P49327	Cluster: Fatty acid synthase	15	0.9	Hominidae	9604
P49354	UniRef90_P49354	Cluster: Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	46	0.9	Boreoeutheria	1437010
P49366	UniRef90_P49366	Cluster: Deoxyhypusine synthase	21	0.9	Catarrhini	9526
P49368	UniRef90_P49368	Cluster: T-complex protein 1 subunit gamma	332	0.9	Tetrapoda	32523
P49406	UniRef90_P49406	Cluster: 39S ribosomal protein L19, mitochondrial	46	0.9	Boreoeutheria	1437010
P49407	UniRef90_P49407	Cluster: Beta-arrestin-1	44	0.9	Theria	32525
P49411	UniRef90_P49411	Cluster: Elongation factor Tu, mitochondrial	50	0.9	Boreoeutheria	1437010
P49458	UniRef90_P49458	Cluster: Signal recognition particle 9 kDa protein	25	0.9	Euarchontoglires	314146
P49585	UniRef90_P49585	Cluster: Choline-phosphate cytidylyltransferase A	42	0.9	Boreoeutheria	1437010
P49588	UniRef90_P49588	Cluster: Alanine--tRNA ligase, cytoplasmic	94	0.9	Eutheria	9347
P49589	UniRef90_P49589	Cluster: Cysteine--tRNA ligase, cytoplasmic	180	0.9	Simiiformes	314293
P49662	UniRef90_P49662	Cluster: Caspase-4	39	0.9	Simiiformes	314293
P49674	UniRef90_P49674	Cluster: Casein kinase I isoform epsilon	409	0.9	Tetrapoda	32523
P49711	UniRef90_P49711	Cluster: Transcriptional repressor CTCF	245	0.9	Amniota	32524
P49720	UniRef90_P49720	Cluster: Proteasome subunit beta type-3	171	0.9	Euteleostomi	117571
P49721	UniRef90_P49721	Cluster: Proteasome subunit beta type-2	31	0.9	Boreoeutheria	1437010
P49736	UniRef90_P49736	Cluster: DNA replication licensing factor MCM2	136	0.9	Eutheria	9347
P49746	UniRef90_P49746	Cluster: Thrombospondin-3	417	0.9	Theria	32525
P49755	UniRef90_P49755	Cluster: Transmembrane emp24 domain-containing protein 10	28	0.9	Primates	9443
P49756	UniRef90_P49756	Cluster: RNA-binding protein 25	552	0.9	Amniota	32524
P49757	UniRef90_P49757	Cluster: Protein numb homolog	4	0.9	Homo sapiens	9606
P49759	UniRef90_P49759	Cluster: Dual specificity protein kinase CLK1	31	0.9	Boreoeutheria	1437010
P49761	UniRef90_P49761	Cluster: Dual specificity protein kinase CLK3	26	0.9	Boreoeutheria	1437010
P49765	UniRef90_P49765	Cluster: Vascular endothelial growth factor B	16	0.9	Eutheria	9347
P49770	UniRef90_P49770	Cluster: Translation initiation factor eIF-2B subunit beta	205	0.9	Theria	32525
P49773	UniRef90_P49773	Cluster: Adenosine 5'-monophosphoramidase HINT1	98	0.9	Tetrapoda	32523
P49790	UniRef90_P49790	Cluster: Nuclear pore complex protein Nup153	114	0.9	Primates	9443
P49792	UniRef90_P49792	Cluster: E3 SUMO-protein ligase RanBP2	13	0.9	Homininae	207598
P49795	UniRef90_P49795	Cluster: Regulator of G-protein signaling 19	42	0.9	Boreoeutheria	1437010
P49796	UniRef90_P49796	Cluster: Regulator of G-protein signaling 3	101	0.9	Primates	9443
P49802	UniRef90_P49802	Cluster: Regulator of G-protein signaling 7	8	0.9	Boreoeutheria	1437010
P49815	UniRef90_P49815	Cluster: Tuberin	319	0.9	Boreoeutheria	1437010
P49848	UniRef90_P49848	Cluster: Transcription initiation factor TFIID subunit 6	322	0.9	Mammalia	40674
P49902	UniRef90_P49902	Cluster: Cytosolic purine 5'-nucleotidase	25	0.9	Simiiformes	314293
P49908	UniRef90_P49908	Cluster: Selenoprotein P	6	0.9	Opisthokonta	33154
P49913	UniRef90_P49913	Cluster: Cathelicidin antimicrobial peptide	19	0.9	Hominoidea	314295
P49915	UniRef90_P49915	Cluster: GMP synthase [glutamine-hydrolyzing]	217	0.9	Tetrapoda	32523
P50213	UniRef90_P50213	Cluster: Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	141	0.9	Boreoeutheria	1437010
P50221	UniRef90_P50221	Cluster: Homeobox protein MOX-1	55	0.9	Boreoeutheria	1437010
P50222	UniRef90_P50222	Cluster: Homeobox protein MOX-2	3	0.9	Primates	9443
P50225	UniRef90_P50225	Cluster: Sulfotransferase 1A1	27	0.9	Simiiformes	314293
P50336	UniRef90_P50336	Cluster: Protoporphyrinogen oxidase	17	0.9	Simiiformes	314293
P50395	UniRef90_P50395	Cluster: Rab GDP dissociation inhibitor beta	269	0.9	Amniota	32524
P50402	UniRef90_P50402	Cluster: Emerin	17	0.9	Catarrhini	9526
P50416	UniRef90_P50416	Cluster: Carnitine O-palmitoyltransferase 1, liver isoform	70	0.9	Simiiformes	314293
P50440	UniRef90_P50440	Cluster: Glycine amidinotransferase, mitochondrial	49	0.9	Tetrapoda	32523
P50453	UniRef90_P50453	Cluster: Serpin B9	11	0.9	Catarrhini	9526
P50454	UniRef90_P50454	Cluster: Serpin H1	22	0.9	Hominidae	9604
P50479	UniRef90_P50479	Cluster: PDZ and LIM domain protein 4	5	0.9	Hominoidea	314295
P50502	UniRef90_P50502	Cluster: Hsc70-interacting protein	48	0.9	Simiiformes	314293
P50542	UniRef90_P50542	Cluster: Peroxisomal targeting signal 1 receptor	216	0.9	Theria	32525
P50552	UniRef90_P50552	Cluster: Vasodilator-stimulated phosphoprotein	43	0.9	Simiiformes	314293
P50570	UniRef90_P50570	Cluster: Dynamin-2	172	0.9	Tetrapoda	32523
P50591	UniRef90_P50591	Cluster: Tumor necrosis factor ligand superfamily member 10	32	0.9	Simiiformes	314293
P50613	UniRef90_P50613	Cluster: Cyclin-dependent kinase 7	71	0.9	Amniota	32524
P50616	UniRef90_P50616	Cluster: Protein Tob1	81	0.9	Boreoeutheria	1437010
P50750	UniRef90_P50750	Cluster: Cyclin-dependent kinase 9	181	0.9	Eutheria	9347
P50851	UniRef90_P50851	Cluster: Lipopolysaccharide-responsive and beige-like anchor protein	16	0.9	Homininae	207598
P50897	UniRef90_P50897	Cluster: Palmitoyl-protein thioesterase 1	113	0.9	Boreoeutheria	1437010
P50914	UniRef90_P50914	Cluster: 60S ribosomal protein L14	5	0.9	Euarchontoglires	314146
P50990	UniRef90_P50990	Cluster: T-complex protein 1 subunit theta	537	0.9	Tetrapoda	32523
