From	Cluster ID	Cluster Name	Size	Identity	Common taxon	Common taxon ID
A0A6L8PXQ4	UniRef50_A7GTB5	Cluster: ABC3 transporter permease protein domain-containing protein	814	0.5	Bacteria	2
Q81LC7	UniRef50_A7GTE5	Cluster: Porphobilinogen deaminase	1106	0.5	Bacteria	2
A0A6L8P0N6	UniRef50_A7GU85	Cluster: ABC3 transporter permease protein domain-containing protein	1537	0.5	Bacteria	2
A0A0F7R5J8	UniRef50_A7GUZ1	Cluster: Transcriptional regulator	823	0.5	Bacteria	2
A0A3Q0PQA3	UniRef50_A7GV64	Cluster: AtpZ/AtpI family protein	515	0.5	Bacteria	2
A0A6L8PVV9	UniRef50_A7GVA5	Cluster: Group-specific protein	330	0.5	Bacillaceae	186817
Q8ZB41	UniRef50_A7MJD4	Cluster: RNase adapter protein RapZ	2356	0.5	root	1
A0A5P8YGG5	UniRef50_A7MLN5	Cluster: NlpC/P60 domain-containing protein	140	0.5	root	1
Q8CLD7	UniRef50_A7MNP6	Cluster: Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein	472	0.5	Bacteria	2
Q8D0G3	UniRef50_A7MNT7	Cluster: DUF1315 family protein	32	0.5	Enterobacterales	91347
Q5NE99	UniRef50_A7N938	Cluster: Protein-export protein SecB 1	55	0.5	Thiotrichales	72273
Q5NIA9	UniRef50_A7NE97	Cluster: Glutamyl-tRNA reductase	63	0.5	Francisellaceae	34064
Q5NID2	UniRef50_A7NEC0	Cluster: DNA-directed RNA polymerase subunit beta	219	0.5	root	1
Q0WC40	UniRef50_A7ZGK3	Cluster: Accessory processing protein	323	0.5	Enterobacterales	91347
Q7CGZ2	UniRef50_A7ZQU1	Cluster: Lysophospholipid transporter LplT	4477	0.5	cellular organisms	131567
Q8ZKP1	UniRef50_A7ZUE3	Cluster: Cell division protein ZapB	608	0.5	Bacteria	2
Q8ZD27	UniRef50_A8ADR1	Cluster: tRNA pseudouridine synthase A	3239	0.5	root	1
A0A5P8YDY1	UniRef50_A8AE71	Cluster: Outer membrane receptor	2363	0.5	Bacteria	2
A0A5P8YJR8	UniRef50_A8AKJ2	Cluster: Sigma-54 factor interaction domain-containing protein	794	0.5	root	1
A0A384KXR9	UniRef50_A8AP70	Cluster: Chlorhexidine efflux transporter domain-containing protein	1144	0.5	cellular organisms	131567
Q0WKF2	UniRef50_A8AQU6	Cluster: NolW-like domain-containing protein	1446	0.5	Gammaproteobacteria	1236
A8DS70	UniRef50_A8DS70	Cluster: ADP-ribosyltransferase binding component	60	0.5	root	1
A8E1U6	UniRef50_A8E1U5	Cluster: Superantigen-like protein 11 (Fragment)	368	0.5	Bacteria	2
A0A380PFZ2	UniRef50_A8GAJ4	Cluster: Monosaccharide-transporting ATPase	1182	0.5	Bacteria	2
Q74SQ6	UniRef50_A8GI11	Cluster: Membrane-bound lytic murein transglycosylase F	926	0.5	Gammaproteobacteria	1236
Q5NH91	UniRef50_A8PKH1	Cluster: L-serine dehydratase	121	0.5	cellular organisms	131567
Q83AV9	UniRef50_A8PLP7	Cluster: Serine aminopeptidase S33 domain-containing protein	16	0.5	Bacteria	2
Q5NF67	UniRef50_A8PMK1	Cluster: Acyl carrier protein	20	0.5	cellular organisms	131567
Q62M26	UniRef50_A9ADV5	Cluster: Cytidylate kinase	881	0.5	root	1
B5QSC8	UniRef50_A9KBS0	Cluster: Outer membrane protein OmpA-like transmembrane domain-containing protein	16	0.5	Coxiella burnetii	777
Q820B6	UniRef50_A9KEM0	Cluster: Serine/threonine protein kinase domain protein	13	0.5	cellular organisms	131567
Q83AQ5	UniRef50_A9KEZ7	Cluster: Uncharacterized protein	10	0.5	Coxiella burnetii	777
A0A0F6B504	UniRef50_A9MLV0	Cluster: Type III secretion system protein	374	0.5	root	1
Q7CLB2	UniRef50_A9R666	Cluster: DNA ligase B	122	0.5	Yersiniaceae	1903411
A0A6L8PRN6	UniRef50_A9VGC3	Cluster: WXG100 family type VII secretion target	45	0.5	Bacillus	1386
A0A6L8PYW1	UniRef50_A9VGZ6	Cluster: Transcriptional regulator, LacI family	556	0.5	Bacteria	2
A0A348A092	UniRef50_A9VI33	Cluster: Group-specific protein	372	0.5	Terrabacteria group	1783272
Q81U58	UniRef50_A9VI58	Cluster: Glycerol kinase	2281	0.5	root	1
A0A6L8PC95	UniRef50_A9VJX5	Cluster: Nitroreductase domain-containing protein	1038	0.5	Bacteria	2
A0A3Q0PRJ6	UniRef50_A9VKB1	Cluster: Urea amidolyase related protein	791	0.5	Bacillaceae	186817
A0A6L8P0F4	UniRef50_A9VM50	Cluster: ABC3 transporter permease protein domain-containing protein	731	0.5	Bacillota	1239
Q81VX3	UniRef50_A9VN80	Cluster: 33 kDa chaperonin	502	0.5	Bacilli	91061
A0A2P0H8Z0	UniRef50_A9VPD8	Cluster: DUF3981 domain-containing protein	613	0.5	Bacteria	2
A0A6L7HI94	UniRef50_A9VPJ8	Cluster: Non-specific serine/threonine protein kinase	1614	0.5	Bacteria	2
A0A0F7RFX5	UniRef50_A9VPQ5	Cluster: Uncharacterized protein	41	0.5	Bacillus	1386
A0A6L8NU76	UniRef50_A9VQX9	Cluster: Phage conserved hypothetical protein C-terminal domain-containing protein	142	0.5	Bacteria	2
Q81ZH5	UniRef50_A9VRE8	Cluster: Phosphoribosylaminoimidazole-succinocarboxamide synthase	769	0.5	Bacteria	2
A0A6L7HI19	UniRef50_A9VRY0	Cluster: Nitrate reductase	701	0.5	Bacteria	2
Q9X2Y7	UniRef50_A9VUQ6	Cluster: Replication initiation protein	1607	0.5	cellular organisms	131567
P0DJI3	UniRef50_B0B9M3	Cluster: Inclusion membrane protein D	15	0.5	Chlamydia trachomatis	813
B0B9M4	UniRef50_B0B9M4	Cluster: Inclusion membrane protein E	30	0.5	Chlamydia	810
B0B9M5	UniRef50_B0B9M5	Cluster: Inclusion membrane protein F	20	0.5	Chlamydia	810
Q8ZGW7	UniRef50_B0RRD9	Cluster: UvrABC system protein B	2455	0.5	root	1
Q5NI31	UniRef50_B0TW04	Cluster: Porphobilinogen deaminase	81	0.5	Pseudomonadota	1224
Q5NI56	UniRef50_B0TW73	Cluster: Membrane protein insertase YidC	80	0.5	Gammaproteobacteria	1236
Q5NIP6	UniRef50_B0TWN0	Cluster: Glutamyl-tRNA(Gln) amidotransferase subunit A	75	0.5	Bacteria	2
Q5NEV8	UniRef50_B0TX99	Cluster: DNA mismatch repair protein MutS	112	0.5	Thiotrichales	72273
Q5NER4	UniRef50_B0TXH9	Cluster: tRNA pseudouridine synthase B	63	0.5	Thiotrichales	72273
Q5NF60	UniRef50_B0TY02	Cluster: DNA ligase	90	0.5	Thiotrichales	72273
Q5NGM6	UniRef50_B0TY95	Cluster: Recombination protein RecR	63	0.5	Thiotrichales	72273
Q5NH94	UniRef50_B0TYB0	Cluster: Alanine racemase	67	0.5	Francisellaceae	34064
Q5NH95	UniRef50_B0TYB1	Cluster: Alkaline phosphatase	26	0.5	Francisellaceae	34064
Q5NFG5	UniRef50_B0TYF0	Cluster: Membrane-bound lytic murein transglycosylase A	63	0.5	Francisellaceae	34064
Q5NFC4	UniRef50_B0TYL4	Cluster: Glucose-6-phosphate isomerase	80	0.5	Thiotrichales	72273
Q5NH48	UniRef50_B0TZA4	Cluster: Trigger factor	80	0.5	cellular organisms	131567
Q5NH45	UniRef50_B0TZA7	Cluster: Lon protease	65	0.5	root	1
Q5NH42	UniRef50_B0TZB0	Cluster: tRNA dimethylallyltransferase	73	0.5	cellular organisms	131567
Q5NH29	UniRef50_B0TZC5	Cluster: Inhibitor of apoptosis-promoting Bax1 family protein	51	0.5	Gammaproteobacteria	1236
Q5NHP0	UniRef50_B0TZJ8	Cluster: Aminomethyltransferase	247	0.5	root	1
Q5NG68	UniRef50_B0U0E9	Cluster: Putative pre-16S rRNA nuclease	65	0.5	Thiotrichales	72273
Q5NGB2	UniRef50_B0U0S3	Cluster: Biotin synthase	119	0.5	cellular organisms	131567
Q5NGC3	UniRef50_B0U0U4	Cluster: Ribosomal RNA large subunit methyltransferase K/L	88	0.5	Thiotrichales	72273
Q5NGQ8	UniRef50_B0U172	Cluster: UvrABC system protein C	88	0.5	Thiotrichales	72273
Q8X509	UniRef50_B1EP34	Cluster: DUF1076 domain-containing protein	637	0.5	root	1
A0A3N4BAA7	UniRef50_B1G6G1	Cluster: 2-(Hydroxymethyl)glutarate dehydrogenase	216	0.5	Bacteria	2
Q8CZF9	UniRef50_B1G9M6	Cluster: Glutamate/aspartate import permease protein GltK	1402	0.5	Pseudomonadota	1224
A0A0H2WHG6	UniRef50_B1GBE2	Cluster: Flagellar M-ring protein	1154	0.5	Bacteria	2
Q9ZC54	UniRef50_B1VCI4	Cluster: ABC transport permease	1088	0.5	root	1
A0A6L7HSV9	UniRef50_B1YJ52	Cluster: 4-phytase	6786	0.5	Bacteria	2
Q5NHS3	UniRef50_B2FNY8	Cluster: Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	3271	0.5	root	1
A0A0H3LN59	UniRef50_B2HNQ9	Cluster: ESX-1 secretion-associated protein EspB	232	0.5	Mycobacterium	1763
A0A5P8YCG3	UniRef50_B2PVQ9	Cluster: Tyrosine specific protein phosphatases domain-containing protein	799	0.5	cellular organisms	131567
A0A6L8Q0F3	UniRef50_B2Q0U7	Cluster: Amino acid carrier protein	1231	0.5	Bacteria	2
Q8ZEC9	UniRef50_B2U2C7	Cluster: Ion-translocating oxidoreductase complex subunit B	2607	0.5	root	1
Q5NFA1	UniRef50_B2VEJ1	Cluster: Sulfate transporter YbaR	566	0.5	root	1
A0A0H2YFD9	UniRef50_B2VFV8	Cluster: Inner membrane protein	362	0.5	Pseudomonadota	1224
Q8ZD41	UniRef50_B2VIY1	Cluster: Chorismate synthase	3227	0.5	root	1
B3CRR2	UniRef50_B3CRR2	Cluster: Ankyrin repeat-containing protein 01_02	53	0.5	Orientia tsutsugamushi	784
O84061	UniRef50_B3STV2	Cluster: Macro domain-containing protein	71	0.5	Chlamydia	810
Q7CHM0	UniRef50_B4ET62	Cluster: Heat shock protein HspQ	791	0.5	Bacteria	2
A0A2U2GXT2	UniRef50_B4EX06	Cluster: Cell division protein FtsX	235	0.5	Bacteria	2
Q8D1G3	UniRef50_B5FII7	Cluster: Secretion system apparatus protein SsaV	1217	0.5	cellular organisms	131567
Q8GH87	UniRef50_B5L5S3	Cluster: Ubiquitous surface protein A1	64	0.5	Moraxella catarrhalis	480
Q81YV0	UniRef50_B7GIK0	Cluster: Glutamate-1-semialdehyde 2,1-aminomutase 1	4387	0.5	Bacteria	2
B7IBH7	UniRef50_B7GUX5	Cluster: Chromosomal replication initiator protein DnaA	587	0.5	cellular organisms	131567
B7GXS7	UniRef50_B7GXS7	Cluster: Lon protease	2108	0.5	root	1
A0A2P0HKX3	UniRef50_B7JEJ8	Cluster: Neutral metalloproteinase	904	0.5	Terrabacteria group	1783272
A0A6L8PSD4	UniRef50_B7JGJ8	Cluster: Glycosyl transferase family 1 domain-containing protein	20	0.5	Bacillaceae	186817
A0A6L8PRZ0	UniRef50_B7JN46	Cluster: Group-specific protein	308	0.5	Bacteria	2
A0A3Q0PRD7	UniRef50_B7JNS7	Cluster: Toxic anion resistance protein	444	0.5	Bacteria	2
Q8ZCH3	UniRef50_B7LRJ2	Cluster: Sialic acid transporter NanT	904	0.5	root	1
B7UI22	UniRef50_B7UI22	Cluster: Cysteine S-methyltransferase NleE	238	0.5	Enterobacterales	91347
B7UM99	UniRef50_B7UM99	Cluster: Translocated intimin receptor Tir	609	0.5	Enterobacterales	91347
Q5NH18	UniRef50_B7USP0	Cluster: Crossover junction endodeoxyribonuclease RuvC	3081	0.5	root	1
A0A6L8PHP7	UniRef50_B9E6T5	Cluster: Phosphate transport system permease protein PstA	1181	0.5	Bacteria	2
A0A2B6C7W6	UniRef50_B9E7B6	Cluster: Universal stress protein	486	0.5	Bacteria	2
A0A6L7H1F0	UniRef50_B9IRB6	Cluster: Autolysin	924	0.5	Bacteria	2
A0A6H3ACS9	UniRef50_B9IVG3	Cluster: Cell wall-active antibiotics response LiaF-like C-terminal domain-containing protein	375	0.5	Bacteria	2
Q81LK4	UniRef50_B9IYE9	Cluster: Endolytic murein transglycosylase	492	0.5	Bacteria	2
A0A6L7HIZ6	UniRef50_B9IYJ6	Cluster: TIGR03943 family protein	506	0.5	Bacteria	2
A0A6L7HA67	UniRef50_B9J1R9	Cluster: Transcriptional regulator	699	0.5	Bacteria	2
A0A6L7HJW4	UniRef50_B9J340	Cluster: DNA 3'-5' helicase	938	0.5	Bacteria	2
A0A6L8PRQ9	UniRef50_B9J3B6	Cluster: Group-specific protein	360	0.5	Bacillaceae	186817
A0A6L8PLB2	UniRef50_B9J3S4	Cluster: Collagenase ColQ1	3216	0.5	Bacteria	2
Q2GL86	UniRef50_B9KJ90	Cluster: Uncharacterized protein	21	0.5	Anaplasma	768
P60811	UniRef50_C0M9L5	Cluster: Foldase protein PrsA	301	0.5	Streptococcus	1301
Q8YF53	UniRef50_C0RGW8	Cluster: Probable 2' cyclic ADP-D-ribose synthase TcpB	46	0.5	Bacteria	2
Q81KY8	UniRef50_C0SP93	Cluster: Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	3429	0.5	root	1
Q81KU2	UniRef50_C0SPB0	Cluster: Uncharacterized acyl--CoA ligase YtcI	5069	0.5	cellular organisms	131567
A0A6L8PPL7	UniRef50_C0ZH93	Cluster: NAD(P)-binding domain-containing protein	1280	0.5	Bacteria	2
A0A0J1I358	UniRef50_C2PB68	Cluster: Sporulation protein YjcZ	96	0.5	Bacillus	1386
A0A6L8PFR8	UniRef50_C2PQK3	Cluster: Phage protein	109	0.5	Bacillales	1385
A0A6L8NYR0	UniRef50_C2X251	Cluster: Group-specific protein	270	0.5	Bacillaceae	186817
A0A0J1KLZ7	UniRef50_C3BMD2	Cluster: Transposase	151	0.5	Bacillus	1386
A0A0H2W4Z4	UniRef50_C4K398	Cluster: Alpha-hemolysin translocation ATP-binding protein HlyB	1520	0.5	Bacteria	2
A0A6L8PZG6	UniRef50_C4KZB2	Cluster: EamA domain-containing protein	1028	0.5	Bacteria	2
A0A3N4B5A3	UniRef50_C4LA19	Cluster: Peptidoglycan D,D-transpeptidase FtsI	363	0.5	Bacteria	2
Q9R3N6	UniRef50_C4XFV6	Cluster: ABC transporter substrate-binding protein PnrA-like domain-containing protein	11	0.5	Mycoplasmopsis fermentans	2115
A0A6L8NXF0	UniRef50_C6D2Q5	Cluster: DUF72 domain-containing protein	982	0.5	Bacteria	2
A0A380PI90	UniRef50_C6DCH8	Cluster: Phytase-like domain-containing protein	1752	0.5	Bacteria	2
Q8ZEJ5	UniRef50_C6DGW9	Cluster: UPF0225 protein PC1_1977	219	0.5	Enterobacterales	91347
A0A0E1NV76	UniRef50_C6DHJ5	Cluster: DUF3142 domain-containing protein	378	0.5	cellular organisms	131567
Q5NEM8	UniRef50_C6YSM5	Cluster: Uncharacterized protein	12	0.5	Gammaproteobacteria	1236
Q5NEN2	UniRef50_C6YSM8	Cluster: Bacterial regulatory helix-turn-helix, lysR family protein	15	0.5	Francisella	262
Q5NE94	UniRef50_C6YTC6	Cluster: Phosphate acetyltransferase	70	0.5	Gammaproteobacteria	1236
Q5NEI9	UniRef50_C6YTJ5	Cluster: Beta-fructofuranosidase	64	0.5	Gammaproteobacteria	1236
C7H4X2	UniRef50_C7H4X2	Cluster: Microbial anti-inflammatory molecule	18	0.5	Bacteria	2
Q7ARH5	UniRef50_C8CGG6	Cluster: Protein CopB	82	0.5	root	1
A0A3N4B8Z3	UniRef50_C8WV58	Cluster: Beta-galactosidase BglY	3234	0.5	cellular organisms	131567
A0A6H3AIH3	UniRef50_C9LM02	Cluster: DNA topoisomerase 1	1081	0.5	root	1
Q9CKF6	UniRef50_C9PNI8	Cluster: ComEA protein	132	0.5	Pasteurellaceae	712
Q8CZW9	UniRef50_C9XUV2	Cluster: Lactose operon repressor	763	0.5	cellular organisms	131567
A0A380PIN1	UniRef50_C9Y2Q7	Cluster: HTH lacI-type domain-containing protein	576	0.5	cellular organisms	131567
A0A2S9PJN0	UniRef50_C9Y4L8	Cluster: Probable alcohol dehydrogenase	2971	0.5	Bacteria	2
Q8ZCW0	UniRef50_D0JNB0	Cluster: Multidrug resistance protein MdtB	3518	0.5	root	1
Q8ZED8	UniRef50_D0Z8E6	Cluster: Exoribonuclease 2	1958	0.5	cellular organisms	131567
D0ZIB5	UniRef50_D0ZIB5	Cluster: Secreted effector kinase SteC	1543	0.5	Enterobacteriaceae	543
A0A2S9PJH3	UniRef50_D0ZLQ7	Cluster: Protein MgtC	1047	0.5	cellular organisms	131567
D0ZPH9	UniRef50_D0ZPH9	Cluster: E3 ubiquitin-protein ligase SspH2	1263	0.5	Bacteria	2
A0A2U2GWS2	UniRef50_D0ZSY7	Cluster: Sigma-E factor regulatory protein RseB	1895	0.5	cellular organisms	131567
A0A380PMW3	UniRef50_D0ZSY8	Cluster: Anti-sigma-E factor RseA	2365	0.5	cellular organisms	131567
D0ZVG2	UniRef50_D0ZVG2	Cluster: E3 ubiquitin-protein ligase SspH1	792	0.5	Enterobacteriaceae	543
P0CZ04	UniRef50_D0ZWR8	Cluster: Salmonella pathogenicity island 2 protein C	564	0.5	Enterobacteriaceae	543
A0A2U2GZC0	UniRef50_D0ZWR9	Cluster: SPI-2 type 3 secretion system secretin	784	0.5	Pseudomonadota	1224
A0A2U2H0F8	UniRef50_D1NXB7	Cluster: Bacterial sensory transduction regulator	2	0.5	Providencia rustigianii	158850
Q8D0V9	UniRef50_D1P5H6	Cluster: DMSO reductase, anchor subunit DmsC	315	0.5	Gammaproteobacteria	1236
A0A5P8YCL9	UniRef50_D1P5Y5	Cluster: Pyrroline-5-carboxylate reductase	1040	0.5	Gammaproteobacteria	1236
Q9CH62	UniRef50_D2BQ05	Cluster: HdeD family acid-resistance protein	40	0.5	Streptococcaceae	1300
A0A5P8YCV0	UniRef50_D2T6C3	Cluster: 5-formyltetrahydrofolate cyclo-ligase	790	0.5	Gammaproteobacteria	1236
A0A3N4B896	UniRef50_D3GMG7	Cluster: Aerobactin synthase IucC	1543	0.5	Pseudomonadota	1224
Q5ZSQ7	UniRef50_D3HM93	Cluster: DUF4440 domain-containing protein	36	0.5	Legionellaceae	444
A0A6H3AKY6	UniRef50_D3LBF1	Cluster: ABC transporter domain-containing protein	1129	0.5	root	1
Q8CLT3	UniRef50_D3UYP8	Cluster: ImpA N-terminal domain-containing protein	219	0.5	Enterobacterales	91347
A0A384KHP8	UniRef50_D4E2G2	Cluster: NlpE C-terminal OB domain-containing protein	422	0.5	cellular organisms	131567
A0A2U2GYK2	UniRef50_D4E2H5	Cluster: tRNA-uridine aminocarboxypropyltransferase	508	0.5	Gammaproteobacteria	1236
Q8D016	UniRef50_D4E447	Cluster: Transporter, major facilitator family protein	1363	0.5	Bacteria	2
Q8ZMV1	UniRef50_D4GM35	Cluster: Phage tail assembly protein	916	0.5	root	1
Q8D194	UniRef50_D4MUJ6	Cluster: Dihydroxyacetone kinase DhaK subunit	1870	0.5	root	1
Q8ZH58	UniRef50_D5CHY0	Cluster: Outer membrane protein assembly factor BamA	4929	0.5	root	1
A0A6L8P750	UniRef50_D5E367	Cluster: Sucrose-6-phosphate hydrolase	523	0.5	Bacillota	1239
A0A6L8PQ13	UniRef50_D5TM67	Cluster: Diadenylate cyclase CdaS	417	0.5	Bacteria	2
Q9RID8	UniRef50_D6JDS0	Cluster: Transcriptional regulator	341	0.5	root	1
Q7DAN2	UniRef50_D7S093	Cluster: NAD glycohydrolase	172	0.5	Streptococcus	1301
A0A2P0HDF0	UniRef50_D8GVS5	Cluster: DUF58 domain-containing protein	806	0.5	Bacteria	2
A0A6H3AJ28	UniRef50_D8GYI0	Cluster: Lipoprotein	391	0.5	Bacteria	2
A0A6L7H7R7	UniRef50_D8H337	Cluster: Oligopeptide ABC transporter, oligopeptide-binding protein	893	0.5	Bacteria	2
A0A6L8PRJ9	UniRef50_D8H4B4	Cluster: Malate synthase	23	0.5	Bacillaceae	186817
A0A6L7HL57	UniRef50_D8H7Q1	Cluster: 3'-5' exonuclease DinG	799	0.5	Bacteria	2
A0A6L7HRI8	UniRef50_D8HAH7	Cluster: Phr family secreted Rap phosphatase inhibitor	13	0.5	Bacillus	1386
A0A2U2GVV1	UniRef50_E0SBR8	Cluster: Fido domain-containing protein	811	0.5	root	1
A0A380PGI3	UniRef50_E0SDL7	Cluster: GTP pyrophosphokinase / Guanosine-3',5'-bis(Diphosphate) 3'-pyrophosphohydrolase	3733	0.5	root	1
Q8CZR8	UniRef50_E0SDN8	Cluster: Predicted adenylate cyclase	1109	0.5	Enterobacterales	91347
Q0WGQ5	UniRef50_E0SFS3	Cluster: Putative sugar ABC transporter	2069	0.5	Pseudomonadota	1224
A0A380PMU6	UniRef50_E0SLX8	Cluster: Inner membrane protein YejM	1124	0.5	cellular organisms	131567
A0A4Y1WFX8	UniRef50_E0TW66	Cluster: Quinol oxidase subunit 1	3731	0.5	root	1
Q8D0F3	UniRef50_E0WQU2	Cluster: Glucose-6-phosphate 1-dehydrogenase	343	0.5	Bacteria	2
E1WAC6	UniRef50_E1WAC6	Cluster: Cell invasion protein SipA	1036	0.5	Enterobacteriaceae	543
O84137	UniRef50_E2DI26	Cluster: Inner membrane protein	54	0.5	Chlamydia	810
A0A6H3AFQ9	UniRef50_E3E807	Cluster: Spore maturation protein A	295	0.5	cellular organisms	131567
A0A6L7HHZ0	UniRef50_E5WMT5	Cluster: Penicillin acylase II	1609	0.5	cellular organisms	131567
A0A3P1UC63	UniRef50_E5WN61	Cluster: Na+/H+ antiporter NhaC-like C-terminal domain-containing protein	1370	0.5	Bacteria	2
Q8CZW3	UniRef50_E5YDQ5	Cluster: Inner membrane protein CreD	453	0.5	Pseudomonadota	1224
A0A5P8YGH4	UniRef50_E5YI04	Cluster: Fibronectin type-III domain-containing protein	411	0.5	root	1
A0A0H3LFD6	UniRef50_E6TIK7	Cluster: Protease	750	0.5	Bacteria	2
Q8CZZ4	UniRef50_E8N7N9	Cluster: Cytosine/uracil/thiamine/allantoin permease	1125	0.5	root	1
A0A6L8PBA4	UniRef50_E8U390	Cluster: Pyridoxal phosphate-dependent enzyme, D-cysteine desulfhydrase family	32	0.5	Bacteria	2
Q5NHZ0	UniRef50_F2BD05	Cluster: L-lactate dehydrogenase	1744	0.5	root	1
Q5NEV0	UniRef50_F4BHE0	Cluster: GTP pyrophosphokinase, (P)ppGpp synthetase I	53	0.5	Gammaproteobacteria	1236
Q5NE77	UniRef50_F4BI12	Cluster: Lipoprotein	44	0.5	Francisellaceae	34064
Q5NEG0	UniRef50_F4BIF6	Cluster: Lipoprotein	62	0.5	Francisellaceae	34064
P74989	UniRef50_F4MUX9	Cluster: Biofilm PGA synthesis protein pgaD	81	0.5	Yersiniaceae	1903411
Q8D0D3	UniRef50_F4MYA9	Cluster: Thioredoxin domain-containing protein	123	0.5	Enterobacterales	91347
Q8CLF6	UniRef50_F4MYB5	Cluster: Xaa-Pro dipeptidase	372	0.5	cellular organisms	131567
Q7CIZ7	UniRef50_F4N6H4	Cluster: Periplasmic appA protein	206	0.5	Gammaproteobacteria	1236
A0A6L8NUU6	UniRef50_F6B6U7	Cluster: EamA domain-containing protein	1082	0.5	Bacteria	2
Q5NFM9	UniRef50_F8G6S9	Cluster: FUSC family protein	65	0.5	Francisellaceae	34064
Q5NFR6	UniRef50_F8G750	Cluster: Type IV pili associated protein	44	0.5	Pseudomonadota	1224
Q5NI86	UniRef50_F8G7X7	Cluster: Glutaminase	63	0.5	Pseudomonadota	1224
Q5NEL7	UniRef50_F8G8X4	Cluster: Intermembrane phospholipid transport system permease protein MlaE	52	0.5	Francisellaceae	34064
Q5NGV3	UniRef50_F8G9L2	Cluster: Glycerophosphoryl diester phosphodiesterase	56	0.5	Gammaproteobacteria	1236
Q5NGY2	UniRef50_F8G9X8	Cluster: Putative 2-acylglycerophosphoethanolamine acyltransferase / acyl-acyl carrier protein synthetase	65	0.5	Gammaproteobacteria	1236
Q5NIL2	UniRef50_F8GA67	Cluster: Pseudouridine synthase	61	0.5	Thiotrichales	72273
Q5NII2	UniRef50_F8GAI8	Cluster: Aspartate aminotransferase	79	0.5	Pseudomonadota	1224
Q5NIF3	UniRef50_F8GAL6	Cluster: LysM domain-containing protein	63	0.5	Francisellaceae	34064
Q5NIE8	UniRef50_F8GAL9	Cluster: Major facilitator superfamily (MFS) profile domain-containing protein	54	0.5	Francisellaceae	34064
Q5NIB1	UniRef50_F8GAQ8	Cluster: Outer membrane protein assembly factor BamB	63	0.5	Gammaproteobacteria	1236
Q5NE83	UniRef50_F8GAX6	Cluster: Chitinase	58	0.5	Pseudomonadota	1224
Q5NE85	UniRef50_F8GAX9	Cluster: O-methyltransferase family protein (C1)	34	0.5	Francisellaceae	34064
Q5NF29	UniRef50_F8GBU6	Cluster: Lipoprotein	44	0.5	Francisellaceae	34064
Q5NGP5	UniRef50_F8GCB9	Cluster: Undecaprenyl-phosphate galactosephosphotransferase	58	0.5	Francisellaceae	34064
Q5NGN5	UniRef50_F8GCC8	Cluster: Phosphoglycolate phosphatase	52	0.5	Francisellaceae	34064
Q5NGM7	UniRef50_F8GCD7	Cluster: guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	50	0.5	Francisellaceae	34064
A0A6L8PFE6	UniRef50_F9DXM5	Cluster: Penicillin-binding protein 2A	846	0.5	Bacteria	2
Q5NIG1	UniRef50_F9ZYR5	Cluster: DNA polymerase I	195	0.5	root	1
A0A0H3LIS0	UniRef50_G0TPW8	Cluster: TIGR00725 family protein	72	0.5	Bacteria	2
Q81WW5	UniRef50_G2ZCJ9	Cluster: YozB protein	550	0.5	cellular organisms	131567
Q51451	UniRef50_G3XDA1	Cluster: Secreted exoenzyme S	243	0.5	Gammaproteobacteria	1236
O84225	UniRef50_G4NP40	Cluster: LAGLI-DADG endonuclease	11	0.5	Chlamydia trachomatis	813
O84226	UniRef50_G4NP41	Cluster: Inclusion membrane protein	33	0.5	Chlamydia trachomatis	813
A0A380PMK0	UniRef50_G4V4G6	Cluster: Succinate dehydrogenase flavoprotein subunit	6169	0.5	root	1
A0A2U2H2S0	UniRef50_G5NLD2	Cluster: DNA topoisomerase (ATP-hydrolyzing) (Fragment)	820	0.5	root	1
Q9Z373	UniRef50_G7LK38	Cluster: 6-deoxyerythronolide-B synthase., Glutamate racemase	4308	0.5	root	1
A0A2U2H0T9	UniRef50_G7LQ58	Cluster: Esterase Ig-like N-terminal domain-containing protein	210	0.5	cellular organisms	131567
A0A2C3H3W1	UniRef50_G9QJR2	Cluster: Nudix hydrolase domain-containing protein	614	0.5	Bacteria	2
A0A6L8P0H3	UniRef50_G9QM86	Cluster: ABC transmembrane type-1 domain-containing protein	631	0.5	Bacteria	2
A0A2P0HGH1	UniRef50_H3SJG2	Cluster: Glucose-6-phosphate 1-dehydrogenase	2117	0.5	cellular organisms	131567
A0A2U2H2N4	UniRef50_H5UY02	Cluster: DUF1479 domain-containing protein	1982	0.5	root	1
A0A380PI74	UniRef50_H8FY43	Cluster: Terminase large subunit gp17-like C-terminal domain-containing protein	443	0.5	root	1
A0A6L8PZ73	UniRef50_I0BKF3	Cluster: DinB-like domain-containing protein	1038	0.5	Bacteria	2
A0A2B8HUE3	UniRef50_I0H8Q1	Cluster: Organic hydroperoxide resistance protein	1186	0.5	Bacteria	2
Q8D0V8	UniRef50_I0HQT6	Cluster: Dimethylsulfoxide (DMSO) reductase, A subunit DmsA	2340	0.5	root	1
A0A6L8PSA0	UniRef50_I0JN00	Cluster: Aminoglycoside 6-adenylyltransferase	806	0.5	Bacteria	2
